"subind","groups","runnum","first","cond_type","N","rt_median","acc_avg","city","sense","active","ID","subtype","rep","city.sense","city.active","subtype.sense","groups.sense","ID2"
"c_039","A_control","3",1,"active_ns",8,3.288960576055,0.75,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_039","A_control","3",1,"active_s",8,2.87589085102,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_039","A_control","3",1,"passive_ns",8,3.842274546625,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_039","A_control","3",1,"passive_s",8,4.512879014015,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_040","A_control","1",1,"active_ns",8,3.264892458915,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_040","A_control","1",1,"active_s",8,3.10477745533,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_040","A_control","1",1,"passive_ns",8,4.511432528495,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_040","A_control","1",1,"passive_s",8,3.2476708889,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_043","A_control","1",1,"active_ns",8,5.07118010521,0.625,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_043","A_control","1",1,"active_s",8,4.47788786888,0.625,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_043","A_control","1",1,"passive_ns",8,6.04098546505,0.75,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_043","A_control","1",1,"passive_s",8,5.16156005859,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_043","A_control","2",1,"active_ns",8,4.9840849638,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_043","A_control","2",1,"active_s",8,3.73214101791,0.625,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_043","A_control","2",1,"passive_ns",8,5.16675186157,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_043","A_control","2",1,"passive_s",8,5.4174888134,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_043","A_control","3",1,"active_ns",8,4.84954094887,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_043","A_control","3",1,"active_s",8,4.91855692863,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_043","A_control","3",1,"passive_ns",8,4.699108600615,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_043","A_control","3",1,"passive_s",8,5.179793357845,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_044","A_control","1",1,"active_ns",8,4.5195915699,0.75,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_044","A_control","1",1,"active_s",8,3.06866383553,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_044","A_control","1",1,"passive_ns",8,5.18877387047,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_044","A_control","1",1,"passive_s",8,4.31923699379,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_044","A_control","2",1,"active_ns",8,5.547350883485,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_044","A_control","2",1,"active_s",8,3.94061899185,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_044","A_control","2",1,"passive_ns",8,4.01738190651,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_044","A_control","2",1,"passive_s",8,3.93298208714,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_045","A_control","1",1,"active_ns",8,3.239506959915,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_045","A_control","1",1,"active_s",8,4.00256514549,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_045","A_control","1",1,"passive_ns",8,3.941857934,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_045","A_control","1",1,"passive_s",8,3.025015592575,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_045","A_control","2",1,"active_ns",8,3.393564105035,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_045","A_control","2",1,"active_s",8,2.472705602645,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_045","A_control","2",1,"passive_ns",8,2.974604010585,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_045","A_control","2",1,"passive_s",8,3.08622944355,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_046","A_control","1",1,"active_ns",8,4.339198470115,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_046","A_control","1",1,"active_s",8,3.614659428595,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_046","A_control","1",1,"passive_ns",8,5.100748538975,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_046","A_control","1",1,"passive_s",8,2.83969378471,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_046","A_control","3",1,"active_ns",8,4.090595960615,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_046","A_control","3",1,"active_s",8,2.534969568255,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_046","A_control","3",1,"passive_ns",8,4.052750587465,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_046","A_control","3",1,"passive_s",8,3.231099963185,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_047","A_control","1",1,"active_ns",8,3.3092880249,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_047","A_control","1",1,"active_s",8,3.34115445614,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_047","A_control","1",1,"passive_ns",8,3.154088974,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_047","A_control","1",1,"passive_s",8,2.74751400948,0.5,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_047","A_control","2",1,"active_ns",8,3.86510491371,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_047","A_control","2",1,"active_s",8,4.31161248684,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_047","A_control","2",1,"passive_ns",8,3.26295781136,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_047","A_control","2",1,"passive_s",8,3.06138408184,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_054","A_control","1",1,"active_ns",8,6.386026501655,0.5,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_054","A_control","1",1,"active_s",8,4.38613605499,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_054","A_control","1",1,"passive_ns",8,5.40953350067,0.5,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_054","A_control","1",1,"passive_s",8,4.725606918335,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_054","A_control","2",1,"active_ns",8,5.07994699478,0.625,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_054","A_control","2",1,"active_s",8,5.59662294388,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_054","A_control","2",1,"passive_ns",8,5.94411087036,0.375,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_054","A_control","2",1,"passive_s",8,4.563680052755,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_057","A_control","1",1,"active_ns",8,4.37192606926,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_057","A_control","1",1,"active_s",8,3.81357491016,0.75,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_057","A_control","1",1,"passive_ns",8,3.64910161495,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_057","A_control","1",1,"passive_s",8,4.54701447487,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_057","A_control","3",1,"active_ns",8,3.75481295586,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_057","A_control","3",1,"active_s",8,3.41964352131,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_057","A_control","3",1,"passive_ns",8,3.6338160038,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_057","A_control","3",1,"passive_s",8,3.41603398323,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_058","A_control","1",1,"active_ns",8,1.625754594805,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_058","A_control","1",1,"active_s",8,1.74899601936,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_058","A_control","1",1,"passive_ns",8,1.95235359669,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_058","A_control","1",1,"passive_s",8,1.77130997181,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_058","A_control","3",1,"active_ns",8,1.875854492185,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_058","A_control","3",1,"active_s",8,1.50820207596,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_058","A_control","3",1,"passive_ns",8,1.65564656258,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_058","A_control","3",1,"passive_s",8,1.590346455575,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_059","A_control","1",1,"active_ns",8,2.4634295702,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_059","A_control","1",1,"active_s",8,2.74264085293,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_059","A_control","1",1,"passive_ns",8,3.26553893089,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_059","A_control","1",1,"passive_s",8,2.549661874775,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_059","A_control","2",1,"active_ns",8,2.597250580785,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_059","A_control","2",1,"active_s",8,2.582454442975,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_059","A_control","2",1,"passive_ns",8,2.605439066885,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_059","A_control","2",1,"passive_s",8,4.64707803726,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_059","A_control","3",1,"active_ns",8,2.156616449355,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_059","A_control","3",1,"active_s",8,2.28874397278,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_059","A_control","3",1,"passive_ns",8,4.05102610588,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_059","A_control","3",1,"passive_s",8,2.511812567715,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_061","A_control","1",1,"active_ns",8,4.04655408859,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_061","A_control","1",1,"active_s",8,4.15447795391,0.75,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_061","A_control","1",1,"passive_ns",8,3.92757344246,0.75,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_061","A_control","1",1,"passive_s",8,4.271421551705,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_061","A_control","2",1,"active_ns",8,4.45882701874,0.625,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_061","A_control","2",1,"active_s",8,2.942561507225,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_061","A_control","2",1,"passive_ns",8,4.81544280052,0.375,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_061","A_control","2",1,"passive_s",8,4.01171088219,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_061","A_control","3",1,"active_ns",8,4.77526688576,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_061","A_control","3",1,"active_s",8,2.797820925715,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_061","A_control","3",1,"passive_ns",8,5.367352366445,0.75,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_061","A_control","3",1,"passive_s",8,2.784301400185,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_062","A_control","1",1,"active_ns",8,5.80394101143,0.75,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_062","A_control","1",1,"active_s",8,2.67589998245,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_062","A_control","1",1,"passive_ns",8,4.70946502686,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_062","A_control","1",1,"passive_s",8,3.47175359726,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_062","A_control","2",1,"active_ns",8,4.94412779808,0.625,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_062","A_control","2",1,"active_s",8,3.219945907595,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_062","A_control","2",1,"passive_ns",8,4.97228598595,0.625,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_062","A_control","2",1,"passive_s",8,2.799973130225,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_068","A_control","2",1,"active_ns",8,2.95709955692,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_068","A_control","2",1,"active_s",8,2.77878785133,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_068","A_control","2",1,"passive_ns",8,2.71317100525,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_068","A_control","2",1,"passive_s",8,3.18485498428,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_068","A_control","3",1,"active_ns",8,2.59819304943,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_068","A_control","3",1,"active_s",8,2.28188204765,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_068","A_control","3",1,"passive_ns",8,2.738308668135,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_068","A_control","3",1,"passive_s",8,3.34156143665,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_078","A_control","1",1,"active_ns",8,2.99181854725,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_078","A_control","1",1,"active_s",8,2.54525399208,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_078","A_control","1",1,"passive_ns",8,2.64457798004,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_078","A_control","1",1,"passive_s",8,2.385604023935,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_078","A_control","2",1,"active_ns",8,2.875893116,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_078","A_control","2",1,"active_s",8,2.78064441681,0.75,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_078","A_control","2",1,"passive_ns",8,3.81534600258,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_078","A_control","2",1,"passive_s",8,3.15945053101,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_079","A_control","1",1,"active_ns",8,5.1208691597,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_079","A_control","1",1,"active_s",8,4.601143956185,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_079","A_control","1",1,"passive_ns",8,5.75478696823,0.75,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_079","A_control","1",1,"passive_s",8,6.38740336895,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_079","A_control","2",1,"active_ns",8,4.354197502135,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_079","A_control","2",1,"active_s",8,4.22195291519,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_079","A_control","2",1,"passive_ns",8,5.48205494881,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_079","A_control","2",1,"passive_s",8,3.81082701683,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_079","A_control","3",1,"active_ns",8,3.25594806671,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_079","A_control","3",1,"active_s",8,3.516979932785,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_079","A_control","3",1,"passive_ns",8,3.971638560295,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_079","A_control","3",1,"passive_s",8,3.55481600761,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_081","A_control","1",1,"active_ns",8,4.60787343979,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_081","A_control","1",1,"active_s",8,3.3644490242,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_081","A_control","1",1,"passive_ns",8,4.436034560205,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_081","A_control","1",1,"passive_s",8,3.62925601006,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_081","A_control","2",1,"active_ns",8,3.52823615074,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_081","A_control","2",1,"active_s",8,3.18392014503,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_081","A_control","2",1,"passive_ns",8,3.19940495491,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_081","A_control","2",1,"passive_s",8,3.097561001775,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_081","A_control","3",1,"active_ns",8,2.97395348549,0.75,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_081","A_control","3",1,"active_s",8,2.695060014725,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_081","A_control","3",1,"passive_ns",8,3.06409096718,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_081","A_control","3",1,"passive_s",8,2.93112897873,0.625,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_082","A_control","1",1,"active_ns",8,3.292336463925,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_082","A_control","1",1,"active_s",8,3.33301591873,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_082","A_control","1",1,"passive_ns",8,3.063678979875,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_082","A_control","1",1,"passive_s",8,3.515585064885,0.5,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_082","A_control","2",1,"active_ns",8,2.61032414436,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_082","A_control","2",1,"active_s",8,2.7734811306,0.875,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_082","A_control","2",1,"passive_ns",8,2.61688542366,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_082","A_control","2",1,"passive_s",8,3.102609992025,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_082","A_control","3",1,"active_ns",8,2.596596956255,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_082","A_control","3",1,"active_s",8,2.41156601906,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_082","A_control","3",1,"passive_ns",8,2.77986907959,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_082","A_control","3",1,"passive_s",8,2.756285071375,0.75,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_084","A_control","1",1,"active_ns",8,3.67834496498,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_084","A_control","1",1,"active_s",8,2.8314050436,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_084","A_control","1",1,"passive_ns",8,3.87609744072,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_084","A_control","1",1,"passive_s",8,3.19332957268,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_084","A_control","2",1,"active_ns",8,3.598004102705,1,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_084","A_control","2",1,"active_s",8,3.80735564232,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_084","A_control","2",1,"passive_ns",8,3.80945849419,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_084","A_control","2",1,"passive_s",8,2.90858399868,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_084","A_control","3",1,"active_ns",8,4.52378606796,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_084","A_control","3",1,"active_s",8,2.60206568241,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_084","A_control","3",1,"passive_ns",8,3.293152451515,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_084","A_control","3",1,"passive_s",8,2.77876496315,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_085","A_control","2",1,"active_ns",8,4.53726005554,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_085","A_control","2",1,"active_s",8,2.44408249855,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_085","A_control","2",1,"passive_ns",8,5.04968714714,0.625,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_085","A_control","2",1,"passive_s",8,3.08231210709,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_085","A_control","3",1,"active_ns",8,4.13975000381,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_085","A_control","3",1,"active_s",8,2.788623929025,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_085","A_control","3",1,"passive_ns",8,3.89484012127,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_085","A_control","3",1,"passive_s",8,2.77519607544,0.875,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_086","A_control","1",1,"active_ns",8,3.7354118824,0.875,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_086","A_control","1",1,"active_s",8,2.945689439775,0.75,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_086","A_control","1",1,"passive_ns",8,4.1784504652,1,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
"c_086","A_control","1",1,"passive_s",8,3.67332804203,1,"austin","sense","passive","c","c","u","austinsense","austinpassive","csense","A_controlsense","c"
"c_086","A_control","2",1,"active_ns",8,3.10226106644,0.625,"austin","nonsense","active","c","c","u","austinnonsense","austinactive","cnonsense","A_controlnonsense","c"
"c_086","A_control","2",1,"active_s",8,3.0736464262,1,"austin","sense","active","c","c","u","austinsense","austinactive","csense","A_controlsense","c"
"c_086","A_control","2",1,"passive_ns",8,4.6999130249,0.875,"austin","nonsense","passive","c","c","u","austinnonsense","austinpassive","cnonsense","A_controlnonsense","c"
