"","TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","group_num","group"
"15135",30,83,83.01,0,0,"1",0.644043,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15136",31,86,86,2,0,"0",0,1,0.35,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15137",32,88,88.01,2,0,"0",0,1,0.4,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15138",33,90,90.01,3,1,"0",0,1,0.45,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15139",34,93,93.01,1,1,"4",0.468264,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15140",35,95,95.01,1,1,"4",0.885243,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15141",36,97,97.01,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15142",37,100,100.01,0,0,"1",0.767538,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15143",38,103,103.01,0,0,"1",0.604113,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15144",39,105,105.01,0,0,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15145",40,108,108,0,0,"1",0.63273,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15146",41,110,110.01,0,0,"1",0.716865,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15147",42,112,112.01,2,0,"1",0.653828,1,0.5,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15148",43,114,114.01,3,1,"4",0.616609,1,0.45,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15149",44,116,116.01,3,1,"0",0,1,0.4,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15150",45,121,121.01,1,1,"4",0.715997,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15151",46,123,123.01,1,1,"4",0.982714,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15152",47,125,125.01,1,1,"4",0.978333,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15153",48,128,128,0,0,"1",0.638373,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15154",49,130,130.01,3,1,"0",0,1,0.45,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15155",50,132,132.01,0,0,"1",0.912783,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15156",51,134,134.01,1,1,"4",0.761564,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15157",52,136,136.01,0,0,"1",0.557994,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15158",53,139,139.01,2,0,"0",0,1,0.5,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15159",54,144,144.01,0,0,"1",0.602461,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15160",55,147,147.01,0,0,"1",0.819533,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15161",56,149,149,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15162",57,153,153.01,1,1,"4",0.802972,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15163",58,155,155.01,0,0,"1",0.897632,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15164",59,157,157.01,3,1,"0",0,1,0.55,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15165",60,163,163.01,1,1,"4",0.940829,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15166",61,165,165.01,0,0,"1",0.683645,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15167",62,167,167.01,0,0,"1",0.82749,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15168",63,169,169,1,1,"4",0.780495,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15169",64,174,174.01,0,0,"1",0.888136,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15170",65,177,177.01,0,0,"1",0.625322,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15171",66,179,179.01,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15172",67,181,181.01,0,0,"1",0.448661,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15173",68,183,183.01,1,1,"4",0.696292,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15174",69,186,186.01,3,1,"4",0.508058,1,0.6,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15175",70,188,188.01,3,1,"0",0,1,0.55,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15176",71,192,192.01,0,0,"1",0.597342,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15177",72,195,195.01,0,0,"1",0.540514,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15178",73,197,197.01,3,1,"4",0.74057,1,0.6,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15179",74,199,199.01,1,1,"4",0.982687,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15180",75,203,203.01,0,0,"1",0.48469,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15181",76,206,206.01,0,0,"1",0.635277,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15182",77,208,208.01,1,1,"4",0.929275,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15183",78,210,210.01,0,0,"1",0.8501,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15184",79,214,214.01,3,1,"4",0.643043,1,0.55,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15185",80,217,217.01,2,0,"1",0.662715,1,0.5,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15186",81,219,219,0,0,"1",0.806638,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15187",82,221,221.01,1,1,"1",0.427506,0,0,0,"ldrc2_1_129_second","2",1,5,"A2_second"
"15188",83,223,223.01,0,0,"1",0.591539,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15189",84,225,225.01,0,0,"1",0.609838,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15190",85,227,227,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15191",86,230,230.01,1,1,"4",0.812432,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15192",87,232,232.01,1,1,"4",0.910484,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15193",88,234,234,0,0,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15194",89,238,238.01,0,0,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15195",90,240,240.01,0,0,"1",0.868243,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15196",91,242,242.01,0,0,"1",0.880608,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15197",92,249,249.01,1,1,"4",0.748252,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15198",93,253,253.01,1,1,"4",0.882467,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15199",94,257,257,2,0,"1",0.749547,1,0.45,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15200",95,259,259,3,1,"4",0.977216,1,0.4,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15201",96,261,261,2,0,"0",0,1,0.35,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15202",97,265,265.01,0,0,"1",0.611128,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15203",98,271,271.01,2,0,"1",0.446068,1,0.4,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15204",99,276,276,2,0,"1",0.447802,1,0.35,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15205",100,278,278,2,0,"1",0.550362,1,0.3,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15206",101,280,280,1,1,"4",0.586933,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15207",102,282,282.01,1,1,"4",0.555585,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15208",103,284,284,0,0,"1",0.414924,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15209",104,286,286.01,1,1,"4",0.636151,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15210",105,288,288,1,1,"4",0.552891,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15211",106,291,291,2,0,"0",0,1,0.25,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15212",107,295,295,0,0,"1",0.664314,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15213",108,298,298,2,0,"0",0,1,0.3,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15214",109,300,300.01,2,0,"0",0,1,0.35,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15215",110,302,302,0,0,"1",0.759351,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15216",111,305,305.01,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15217",112,307,307,1,1,"4",0.888114,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15218",113,309,309,0,0,"1",0.856347,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15219",114,312,312,3,1,"4",0.65279,1,0.4,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15220",115,317,317,0,0,"1",0.53717,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15221",116,319,319,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15222",117,321,321,0,0,"1",0.865586,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15223",118,323,323,0,0,"1",0.647767,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15224",119,325,325.01,1,1,"4",0.643649,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15225",120,329,329,2,0,"1",0.555279,1,0.35,3,"ldrc2_1_129_second","2",1,5,"A2_second"
"15226",121,331,331,1,1,"4",0.763331,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15227",122,335,335,1,1,"4",0.808895,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15228",123,337,337,1,1,"4",0.743222,0,0,1,"ldrc2_1_129_second","2",1,5,"A2_second"
"15229",124,339,339.02,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15230",125,341,341,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15231",126,343,343,1,1,"0",0,0,0,5,"ldrc2_1_129_second","2",1,5,"A2_second"
"15232",127,348,348.02,2,0,"0",0,1,0.3,4,"ldrc2_1_129_second","2",1,5,"A2_second"
"15233",0,0,0.02,1,1,"4",0.885852,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15234",1,2,2.01,1,1,"4",0.507025,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15235",2,5,5.01,1,1,"4",0.47672,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15236",3,12,12.01,0,0,"1",0.734021,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15237",4,14,14.01,3,1,"4",0.458942,1,0.25,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15238",5,16,16.01,3,1,"4",0.688572,1,0.2,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15239",6,18,18,2,0,"0",0,1,0.15,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15240",7,21,21.01,0,0,"1",0.746975,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15241",8,23,23.01,1,1,"4",0.317942,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15242",9,25,25.01,0,0,"1",0.514205,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15243",10,34,34.01,0,0,"1",0.552884,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15244",11,36,36.01,1,1,"4",0.518444,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15245",12,39,39.01,1,1,"4",0.536429,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15246",13,41,41.01,0,0,"1",0.338302,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15247",14,43,43.01,0,0,"4",0.325918,0,0,0,"ldrc2_1_133_second","1",1,5,"A2_second"
"15248",15,46,46.01,0,0,"1",0.418276,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15249",16,48,48.01,1,1,"4",0.604537,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15250",17,51,51.01,1,1,"4",0.548726,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15251",18,56,56.01,3,1,"0",0,1,0.2,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15252",19,58,58,3,1,"4",0.386234,1,0.25,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15253",20,61,61.01,0,0,"1",0.407858,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15254",21,63,63.01,3,1,"0",0,1,0.2,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15255",22,66,66.01,1,1,"4",0.601285,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15256",23,69,69.01,1,1,"4",0.68502,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15257",24,71,71.01,0,0,"1",0.579561,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15258",25,73,73.01,0,0,"4",0.400058,0,0,0,"ldrc2_1_133_second","1",1,5,"A2_second"
"15259",26,75,75.01,0,0,"1",0.562644,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15260",27,77,77.01,1,1,"4",0.604454,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15261",28,79,79,1,1,"4",0.512242,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15262",29,81,81,1,1,"4",0.56227,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15263",30,83,83.01,0,0,"4",0.389647,0,0,0,"ldrc2_1_133_second","1",1,5,"A2_second"
"15264",31,86,86.01,2,0,"1",0.429383,1,0.25,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15265",32,88,88.01,2,0,"0",0,1,0.2,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15266",33,90,90.01,3,1,"4",0.525404,1,0.25,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15267",34,93,93.01,1,1,"4",0.830678,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15268",35,95,95.01,1,1,"1",0.442632,0,0,0,"ldrc2_1_133_second","1",1,5,"A2_second"
"15269",36,97,97.01,1,1,"4",0.666656,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15270",37,100,100,0,0,"1",0.624251,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15271",38,103,103.01,0,0,"1",0.662643,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15272",39,105,105.01,0,0,"1",0.447174,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15273",40,108,108.01,0,0,"1",0.417888,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15274",41,110,110.01,0,0,"1",0.437866,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15275",42,112,112.01,2,0,"0",0,1,0.2,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15276",43,114,114.01,3,1,"0",0,1,0.25,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15277",44,116,116.01,3,1,"4",0.599088,1,0.3,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15278",45,121,121,1,1,"4",0.573066,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15279",46,123,123.01,1,1,"4",0.655544,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15280",47,125,125.01,1,1,"4",0.525299,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15281",48,128,128.01,0,0,"1",0.699565,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15282",49,130,130.01,3,1,"0",0,1,0.25,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15283",50,132,132.01,0,0,"1",0.484593,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15284",51,134,134.01,1,1,"4",0.522842,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15285",52,136,136.01,0,0,"1",0.55991,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15286",53,139,139.01,2,0,"0",0,1,0.3,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15287",54,144,144.01,0,0,"1",0.895257,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15288",55,147,147.01,0,0,"1",0.501791,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15289",56,149,149.01,1,1,"4",0.725356,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15290",57,153,153.01,1,1,"4",0.742957,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15291",58,155,155.01,0,0,"1",0.391266,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15292",59,157,157.01,3,1,"4",0.410911,1,0.35,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15293",60,163,163.01,1,1,"4",0.825529,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15294",61,165,165,0,0,"1",0.687374,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15295",62,167,167.01,0,0,"1",0.588714,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15296",63,169,169.01,1,1,"4",0.463176,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15297",64,174,174.01,0,0,"1",0.507653,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15298",65,177,177.01,0,0,"1",0.435426,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15299",66,179,179.01,1,1,"4",0.469414,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15300",67,181,181.01,0,0,"1",0.479927,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15301",68,183,183,1,1,"4",0.520444,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15302",69,186,186,3,1,"1",0.457823,1,0.3,2,"ldrc2_1_133_second","1",1,5,"A2_second"
"15303",70,188,188.01,3,1,"0",0,1,0.25,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15304",71,192,192.01,0,0,"1",0.464317,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15305",72,195,195.01,0,0,"1",0.51429,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15306",73,197,197.01,3,1,"4",0.696793,1,0.3,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15307",74,199,199.01,1,1,"4",0.735373,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15308",75,203,203.01,0,0,"1",0.296703,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15309",76,206,206.01,0,0,"1",0.575366,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15310",77,208,208.01,1,1,"4",0.915924,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15311",78,210,210.01,0,0,"1",0.510241,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15312",79,214,214.01,3,1,"0",0,1,0.25,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15313",80,217,217.01,2,0,"0",0,1,0.3,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15314",81,219,219.01,0,0,"1",0.662769,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15315",82,221,221.01,1,1,"4",0.658203,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15316",83,223,223.01,0,0,"1",0.733963,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15317",84,225,225.01,0,0,"1",0.594587,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15318",85,227,227,1,1,"4",0.62773,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15319",86,230,230.01,1,1,"4",0.572961,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15320",87,232,232.01,1,1,"0",0,0,0,5,"ldrc2_1_133_second","1",1,5,"A2_second"
"15321",88,234,234.01,0,0,"1",0.529781,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15322",89,238,238.01,0,0,"1",0.646838,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15323",90,240,240.01,0,0,"1",0.576164,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15324",91,242,242.01,0,0,"1",0.500745,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15325",92,249,249,1,1,"0",0,0,0,5,"ldrc2_1_133_second","1",1,5,"A2_second"
"15326",93,253,253.01,1,1,"4",0.467277,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15327",94,257,257.01,2,0,"1",0.465168,1,0.35,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15328",95,259,259.01,3,1,"0",0,1,0.3,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15329",96,261,261.01,2,0,"1",0.515161,1,0.35,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15330",97,265,265.01,0,0,"1",0.696096,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15331",98,271,271.01,2,0,"0",0,1,0.3,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15332",99,276,276.01,2,0,"1",0.57673,1,0.35,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15333",100,278,278.01,2,0,"0",0,1,0.3,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15334",101,280,280.01,1,1,"4",0.885376,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15335",102,282,282.01,1,1,"0",0,0,0,5,"ldrc2_1_133_second","1",1,5,"A2_second"
"15336",103,284,284.01,0,0,"1",0.426813,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15337",104,286,286.01,1,1,"4",0.387105,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15338",105,288,288.01,1,1,"4",0.511004,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15339",106,291,291,2,0,"1",0.469903,1,0.35,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15340",107,295,295.01,0,0,"1",0.699562,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15341",108,298,298.01,2,0,"0",0,1,0.3,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15342",109,300,300.01,2,0,"0",0,1,0.35,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15343",110,302,302.01,0,0,"1",0.473866,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15344",111,305,305.01,1,1,"4",0.447239,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15345",112,307,307.01,1,1,"4",0.644174,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15346",113,309,309.01,0,0,"1",0.868794,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15347",114,312,312.01,3,1,"4",0.505435,1,0.4,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15348",115,317,317.01,0,0,"1",0.705822,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15349",116,319,319.01,1,1,"4",0.468742,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15350",117,321,321.01,0,0,"1",0.472813,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15351",118,323,323.01,0,0,"1",0.748322,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15352",119,325,325.01,1,1,"4",0.454665,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15353",120,329,329.01,2,0,"0",0,1,0.35,4,"ldrc2_1_133_second","1",1,5,"A2_second"
"15354",121,331,331.01,1,1,"4",0.712581,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15355",122,335,335.01,1,1,"1",0.554817,0,0,0,"ldrc2_1_133_second","1",1,5,"A2_second"
"15356",123,337,337.01,1,1,"1",0.606878,0,0,0,"ldrc2_1_133_second","1",1,5,"A2_second"
"15357",124,339,339.01,1,1,"4",0.526841,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15358",125,341,341,1,1,"4",0.499535,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15359",126,343,343.01,1,1,"4",0.75654,0,0,1,"ldrc2_1_133_second","1",1,5,"A2_second"
"15360",127,348,348.01,2,0,"1",0.500182,1,0.4,3,"ldrc2_1_133_second","1",1,5,"A2_second"
"15361",0,0,0.01,0,0,"1",0.999277,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15362",1,2,2.01,0,0,"1",0.413249,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15363",2,6,6.01,0,0,"1",0.465006,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15364",3,8,8.02,1,1,"4",0.494393,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15365",4,10,10.01,1,1,"4",0.432901,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15366",5,12,12.01,1,1,"4",0.424699,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15367",6,14,14.01,1,1,"4",0.389998,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15368",7,16,16.01,1,1,"4",0.610319,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15369",8,19,19.01,1,1,"4",0.480315,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15370",9,21,21.01,0,0,"1",0.518113,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15371",10,24,24.01,2,0,"1",0.369161,1,0.25,3,"ldrc2_1_133_second","2",1,5,"A2_second"
"15372",11,29,29.01,3,1,"0",0,1,0.2,4,"ldrc2_1_133_second","2",1,5,"A2_second"
"15373",12,31,31.01,0,0,"1",0.759264,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15374",13,33,33.01,1,1,"4",0.597556,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15375",14,35,35.01,3,1,"0",0,1,0.25,4,"ldrc2_1_133_second","2",1,5,"A2_second"
"15376",15,38,38.01,1,1,"4",0.557249,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15377",16,40,40.01,1,1,"4",0.776677,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15378",17,42,42.01,3,1,"4",0.502231,1,0.3,3,"ldrc2_1_133_second","2",1,5,"A2_second"
"15379",18,44,44.01,1,1,"4",0.688937,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15380",19,46,46.01,1,1,"4",0.489627,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15381",20,52,52.01,1,1,"4",0.570302,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15382",21,55,55.01,1,1,"4",0.712965,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15383",22,57,57.01,1,1,"4",0.687831,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
"15384",23,59,59.01,0,0,"1",0.667027,0,0,1,"ldrc2_1_133_second","2",1,5,"A2_second"
