"","subnum","runnum","vif","value"
"392","2_010","Run3","des.matV14",1.61818328079722
"393","2_011","Run1","des.matV1",2.44982322409776
"394","2_011","Run1","des.matV2",1.76818056979004
"395","2_011","Run1","des.matV3",1.96600890553766
"396","2_011","Run1","des.matV4",1.22969413761445
"397","2_011","Run1","des.matV5",1.65961027127796
"398","2_011","Run1","des.matV6",1.22841940620036
"399","2_011","Run1","des.matV7",2.09272813097866
"400","2_011","Run1","des.matV8",1.33652261483202
"401","2_011","Run1","des.matV9",1.54483415738146
"402","2_011","Run1","des.matV10",1.26046547847685
"403","2_011","Run1","des.matV11",2.31246351926704
"404","2_011","Run1","des.matV12",1.69140903871419
"405","2_011","Run1","des.matV13",1.58620502731409
"406","2_011","Run1","des.matV14",1.25672233610568
"407","2_011","Run2","des.matV1",2.07870178233023
"408","2_011","Run2","des.matV2",1.66385309360816
"409","2_011","Run2","des.matV3",2.12628844461934
"410","2_011","Run2","des.matV4",1.42028988758078
"411","2_011","Run2","des.matV5",2.02795826793818
"412","2_011","Run2","des.matV6",1.4122087499403
"413","2_011","Run2","des.matV7",1.7585725529035
"414","2_011","Run2","des.matV8",1.3461363530489
"415","2_011","Run2","des.matV9",1.98909691152999
"416","2_011","Run2","des.matV10",1.31184408477629
"417","2_011","Run2","des.matV11",1.64538383885477
"418","2_011","Run2","des.matV12",1.2283856568812
"419","2_011","Run2","des.matV13",1.35562100717224
"420","2_011","Run2","des.matV14",1.24922896671387
"421","2_027","Run1","des.matV1",1.92910644041036
"422","2_027","Run1","des.matV2",1.23962199672152
"423","2_027","Run1","des.matV3",1.9567301042163
"424","2_027","Run1","des.matV4",1.32267173841139
"425","2_027","Run1","des.matV5",2.11564902928465
"426","2_027","Run1","des.matV6",1.51306493808862
"427","2_027","Run1","des.matV7",1.61742415070957
"428","2_027","Run1","des.matV8",1.22674015174779
"429","2_027","Run1","des.matV9",1.54626996939643
"430","2_027","Run1","des.matV10",1.27340413921055
"431","2_027","Run1","des.matV11",NA
"432","2_027","Run1","des.matV12",NA
