"TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","groupnum","group"
61,165,165.02,"0","0","4",0.569714,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
62,167,167,"0","0","2",0.839649,0,0,"0","ldrc_1_020_second","1",1,"2","A_second"
63,169,169,"1","1","2",0.517894,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
64,174,174,"0","0","4",0.792007,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
65,177,177.01,"0","0","4",0.539835,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
66,179,179.01,"1","1","2",0.609121,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
67,181,181.01,"0","0","4",0.594414,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
68,183,183.01,"1","1","2",0.433627,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
69,186,186.01,"3","1","2",0.538515,1,0.4,"3","ldrc_1_020_second","1",1,"2","A_second"
70,188,188.01,"3","1","2",0.63368,1,0.35,"3","ldrc_1_020_second","1",1,"2","A_second"
71,192,192.01,"0","0","4",0.880257,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
72,195,195.01,"0","0","4",0.58997,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
73,197,197.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","1",1,"2","A_second"
74,199,199.01,"1","1","0",0,0,0,"5","ldrc_1_020_second","1",1,"2","A_second"
75,203,203.02,"0","0","4",0.749939,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
76,206,206.02,"0","0","4",0.578752,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
77,208,208.02,"1","1","2",0.925756,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
78,210,210,"0","0","4",0.57587,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
79,214,214,"3","1","0",0,1,0.35,"4","ldrc_1_020_second","1",1,"2","A_second"
80,217,217.01,"2","0","0",0,1,0.4,"4","ldrc_1_020_second","1",1,"2","A_second"
81,219,219.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","1",1,"2","A_second"
82,221,221.01,"1","1","2",0.605726,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
83,223,223.01,"0","0","4",0.503134,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
84,225,225.01,"0","0","4",0.642098,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
85,227,227.01,"1","1","0",0,0,0,"5","ldrc_1_020_second","1",1,"2","A_second"
86,230,230.01,"1","1","2",0.556356,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
87,232,232.01,"1","1","2",0.77934,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
88,234,234.01,"0","0","4",0.875729,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
89,238,238.01,"0","0","4",0.633228,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
90,240,240.01,"0","0","4",0.871385,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
91,242,242.02,"0","0","4",0.692648,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
92,249,249.02,"1","1","2",0.754954,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
93,253,253,"1","1","2",0.616229,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
94,257,257.01,"2","0","4",0.637596,1,0.45,"3","ldrc_1_020_second","1",1,"2","A_second"
95,259,259.01,"3","1","2",0.726961,1,0.4,"3","ldrc_1_020_second","1",1,"2","A_second"
96,261,261.01,"2","0","0",0,1,0.35,"4","ldrc_1_020_second","1",1,"2","A_second"
97,265,265.01,"0","0","4",0.747595,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
98,271,271.01,"2","0","0",0,1,0.4,"4","ldrc_1_020_second","1",1,"2","A_second"
99,276,276.01,"2","0","0",0,1,0.45,"4","ldrc_1_020_second","1",1,"2","A_second"
100,278,278.01,"2","0","0",0,1,0.5,"4","ldrc_1_020_second","1",1,"2","A_second"
101,280,280.01,"1","1","0",0,0,0,"5","ldrc_1_020_second","1",1,"2","A_second"
102,282,282.02,"1","1","2",0.55903,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
103,284,284.02,"0","0","4",0.811197,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
104,286,286.02,"1","1","2",0.539402,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
105,288,288.02,"1","1","2",0.840804,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
106,291,291,"2","0","4",0.794262,1,0.55,"3","ldrc_1_020_second","1",1,"2","A_second"
107,295,295,"0","0","4",0.846682,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
108,298,298.01,"2","0","0",0,1,0.5,"4","ldrc_1_020_second","1",1,"2","A_second"
109,300,300.01,"2","0","0",0,1,0.55,"4","ldrc_1_020_second","1",1,"2","A_second"
110,302,302.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","1",1,"2","A_second"
111,305,305.01,"1","1","2",0.556735,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
112,307,307.01,"1","1","2",0.568228,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
113,309,309.01,"0","0","4",0.765376,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
114,312,312.01,"3","1","2",0.844206,1,0.6,"3","ldrc_1_020_second","1",1,"2","A_second"
115,317,317.01,"0","0","4",0.717236,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
116,319,319.01,"1","1","2",0.827596,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
117,321,321.01,"0","0","4",0.475808,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
118,323,323.02,"0","0","4",0.799014,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
119,325,325.02,"1","1","2",0.634479,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
120,329,329.02,"2","0","4",0.759724,1,0.55,"3","ldrc_1_020_second","1",1,"2","A_second"
121,331,331,"1","1","2",0.555693,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
122,335,335,"1","1","2",0.858062,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
123,337,337,"1","1","0",0,0,0,"5","ldrc_1_020_second","1",1,"2","A_second"
124,339,339.01,"1","1","2",0.591547,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
125,341,341.01,"1","1","2",0.694905,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
126,343,343.01,"1","1","2",0.559035,0,0,"1","ldrc_1_020_second","1",1,"2","A_second"
127,348,348.01,"2","0","4",0.567144,1,0.5,"3","ldrc_1_020_second","1",1,"2","A_second"
0,0,0.02,"0","0","4",0.622367,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
1,2,2.02,"0","0","4",0.635607,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
2,6,6.02,"0","0","4",0.502145,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
3,8,8,"1","1","2",0.5359,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
4,10,10,"1","1","2",0.510156,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
5,12,12,"1","1","2",0.505375,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
6,14,14.01,"1","1","2",0.915721,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
7,16,16.01,"1","1","2",0.567848,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
8,19,19.01,"1","1","2",0.5157,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
9,21,21.01,"0","0","4",0.58693,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
10,24,24.01,"2","0","0",0,1,0.25,"4","ldrc_1_020_second","2",1,"2","A_second"
11,29,29.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
12,31,31.01,"0","0","4",0.805166,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
13,33,33.01,"1","1","2",0.562414,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
14,35,35.01,"3","1","0",0,1,0.35,"4","ldrc_1_020_second","2",1,"2","A_second"
15,38,38.02,"1","1","2",0.932383,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
16,40,40.02,"1","1","2",0.531656,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
17,42,42.02,"3","1","0",0,1,0.4,"4","ldrc_1_020_second","2",1,"2","A_second"
18,44,44.02,"1","1","2",0.588128,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
19,46,46.02,"1","1","2",0.749309,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
20,52,52,"1","1","2",0.5588,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
21,55,55.01,"1","1","2",0.763632,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
22,57,57.01,"1","1","2",0.899844,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
23,59,59.01,"0","0","4",0.602146,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
24,61,61.01,"0","0","4",0.865287,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
25,63,63.01,"1","1","2",0.717563,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
26,65,65.01,"0","0","4",0.672756,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
27,68,68.01,"1","1","2",0.779604,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
28,71,71.01,"0","0","4",0.602517,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
29,73,73.01,"1","1","2",0.911636,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
30,80,80.02,"2","0","4",0.563032,1,0.45,"3","ldrc_1_020_second","2",1,"2","A_second"
31,87,87.02,"2","0","4",0.628509,1,0.4,"3","ldrc_1_020_second","2",1,"2","A_second"
32,89,89,"1","1","2",0.972392,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
33,91,91,"3","1","2",0.533547,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
34,94,94,"2","0","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
35,96,96.01,"0","0","4",0.706746,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
36,98,98.01,"1","1","2",0.798015,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
37,100,100.01,"0","0","4",0.755051,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
38,103,103.01,"0","0","4",0.761024,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
39,106,106.01,"2","0","4",0.701863,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
40,108,108.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
41,111,111.01,"0","0","4",0.775811,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
42,113,113.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
43,115,115.01,"2","0","4",0.478378,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
44,118,118.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
45,120,120.02,"1","1","2",0.588449,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
46,124,124.02,"1","1","2",0.694857,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
47,126,126.02,"0","0","4",0.85007,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
48,128,128,"0","0","4",0.651887,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
49,130,130,"2","0","4",0.523369,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
50,132,132,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
51,134,134,"3","1","2",0.615822,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
52,136,136.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
53,139,139.01,"1","1","2",0.56382,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
54,142,142.01,"0","0","4",0.6277,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
55,144,144.01,"1","1","2",0.568929,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
56,146,146.01,"1","1","2",0.725153,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
57,148,148.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
58,150,150.01,"1","1","2",0.769635,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
59,152,152.01,"0","0","4",0.51073,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
60,154,154.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
61,158,158.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
62,161,161.02,"2","0","4",0.498356,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
63,163,163.02,"2","0","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
64,171,171.02,"0","0","4",0.58955,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
65,176,176.01,"1","1","2",0.66034,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
66,179,179.01,"0","0","4",0.517109,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
67,184,184.01,"0","0","4",0.877266,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
68,186,186.01,"0","0","4",0.518562,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
69,190,190.01,"0","0","4",0.745988,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
70,192,192.01,"1","1","2",0.716231,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
71,194,194.01,"1","1","4",0.475581,0,0,"0","ldrc_1_020_second","2",1,"2","A_second"
72,196,196.01,"1","1","2",0.818655,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
73,199,199.01,"2","0","0",0,1,0.35,"4","ldrc_1_020_second","2",1,"2","A_second"
74,201,201.02,"3","1","2",0.556829,1,0.4,"3","ldrc_1_020_second","2",1,"2","A_second"
75,204,204.02,"2","0","4",0.612753,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
76,207,207.02,"1","1","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
77,211,211,"1","1","2",0.585668,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
78,214,214,"0","0","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
79,216,216,"0","0","4",0.493756,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
80,219,219.01,"0","0","4",0.630697,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
81,221,221.01,"0","0","4",0.607816,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
82,225,225.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
83,227,227.01,"1","1","2",0.710564,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
84,229,229.01,"3","1","0",0,1,0.35,"4","ldrc_1_020_second","2",1,"2","A_second"
85,231,231.01,"2","0","4",0.707033,1,0.4,"3","ldrc_1_020_second","2",1,"2","A_second"
86,233,233.01,"3","1","0",0,1,0.35,"4","ldrc_1_020_second","2",1,"2","A_second"
87,238,238.01,"1","1","2",0.929437,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
88,240,240.01,"1","1","2",0.602486,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
89,244,244.02,"1","1","2",0.826984,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
90,246,246.02,"0","0","4",0.683473,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
91,248,248.02,"1","1","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
92,250,250.02,"1","1","2",0.618818,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
93,252,252,"1","1","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
94,255,255,"2","0","4",0.533517,1,0.4,"3","ldrc_1_020_second","2",1,"2","A_second"
95,257,257.01,"1","1","2",0.5848,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
96,259,259.01,"0","0","4",0.597956,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
97,261,261.01,"0","0","4",0.609131,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
98,263,263.01,"3","1","0",0,1,0.35,"4","ldrc_1_020_second","2",1,"2","A_second"
99,265,265.01,"0","0","0",0,0,0,"5","ldrc_1_020_second","2",1,"2","A_second"
100,267,267.01,"1","1","2",0.538856,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
101,269,269.01,"0","0","4",0.724171,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
102,274,274.01,"3","1","4",0.566275,1,0.4,"2","ldrc_1_020_second","2",1,"2","A_second"
103,276,276.01,"2","0","4",0.603473,1,0.35,"3","ldrc_1_020_second","2",1,"2","A_second"
104,279,279.01,"0","0","4",0.984215,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
105,281,281.01,"0","0","4",0.647531,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
106,286,286.02,"1","1","2",0.761578,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
107,290,290.02,"1","1","2",0.550187,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
108,293,293,"0","0","4",0.745581,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
109,295,295,"0","0","4",0.744875,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
110,297,297,"1","1","2",0.76805,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
111,300,300.01,"0","0","4",0.527054,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
112,302,302.01,"0","0","4",0.534185,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
113,308,308.01,"3","1","0",0,1,0.3,"4","ldrc_1_020_second","2",1,"2","A_second"
114,310,310.01,"0","0","4",0.756023,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
115,312,312.01,"2","0","0",0,1,0.35,"4","ldrc_1_020_second","2",1,"2","A_second"
116,314,314.01,"0","0","4",0.76347,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
117,316,316.01,"0","0","4",0.891833,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
118,318,318.01,"0","0","4",0.586017,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
119,324,324.02,"1","1","2",0.707647,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
120,326,326.02,"1","1","2",0.652953,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
121,329,329.02,"0","0","4",0.573765,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
122,331,331,"0","0","4",0.666629,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
123,333,333,"1","1","4",0.815902,0,0,"0","ldrc_1_020_second","2",1,"2","A_second"
124,337,337,"1","1","2",0.819413,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
125,339,339.01,"2","0","4",0.500689,1,0.4,"3","ldrc_1_020_second","2",1,"2","A_second"
126,344,344.01,"1","1","2",0.580703,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
127,346,346.01,"0","0","4",0.827981,0,0,"1","ldrc_1_020_second","2",1,"2","A_second"
0,0,0.02,"0","0","1",0.889551,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
1,2,2.02,"0","0","1",0.615628,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
2,6,6.02,"0","0","1",0.442077,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
3,8,8,"1","1","4",0.491106,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
4,10,10,"1","1","1",0.442286,0,0,"0","ldrc_1_028_second","1",1,"2","A_second"
5,12,12,"1","1","4",0.504478,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
6,14,14.01,"1","1","4",0.51662,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
7,16,16.01,"1","1","4",0.388933,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
8,19,19.01,"1","1","4",0.478763,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
9,21,21.01,"0","0","1",0.573244,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
10,24,24.01,"2","0","0",0,1,0.25,"4","ldrc_1_028_second","1",1,"2","A_second"
11,29,29.01,"3","1","0",0,1,0.3,"4","ldrc_1_028_second","1",1,"2","A_second"
12,31,31.01,"0","0","1",0.865328,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
13,33,33.01,"1","1","4",0.456478,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
14,35,35.01,"3","1","4",0.508717,1,0.35,"3","ldrc_1_028_second","1",1,"2","A_second"
15,38,38.02,"1","1","4",0.708591,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
16,40,40.02,"1","1","4",0.751729,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
17,42,42.02,"3","1","0",0,1,0.3,"4","ldrc_1_028_second","1",1,"2","A_second"
18,44,44.02,"1","1","4",0.672234,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
19,46,46,"1","1","4",0.606178,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
20,52,52,"1","1","4",0.702114,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
21,55,55.01,"1","1","4",0.621639,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
22,57,57.01,"1","1","4",0.638975,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
23,59,59.01,"0","0","1",0.674072,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
24,61,61.01,"0","0","1",0.55046,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
25,63,63.01,"1","1","4",0.447776,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
26,65,65.01,"0","0","1",0.687908,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
27,68,68.01,"1","1","4",0.547691,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
28,71,71.01,"0","0","1",0.560523,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
29,73,73.01,"1","1","4",0.507769,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
30,80,80.02,"2","0","1",0.395009,1,0.35,"3","ldrc_1_028_second","1",1,"2","A_second"
31,87,87.02,"2","0","0",0,1,0.3,"4","ldrc_1_028_second","1",1,"2","A_second"
32,89,89,"1","1","4",0.875442,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
33,91,91,"3","1","0",0,1,0.35,"4","ldrc_1_028_second","1",1,"2","A_second"
34,94,94,"2","0","1",0.440468,1,0.4,"3","ldrc_1_028_second","1",1,"2","A_second"
35,96,96.01,"0","0","1",0.798648,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
36,98,98.01,"1","1","4",0.6549,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
37,100,100.01,"0","0","1",0.702131,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
38,103,103.01,"0","0","1",0.697041,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
39,106,106.01,"2","0","0",0,1,0.35,"4","ldrc_1_028_second","1",1,"2","A_second"
40,108,108.01,"0","0","1",0.652149,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
41,111,111.01,"0","0","1",0.577086,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
42,113,113.01,"3","1","0",0,1,0.4,"4","ldrc_1_028_second","1",1,"2","A_second"
43,115,115.01,"2","0","0",0,1,0.45,"4","ldrc_1_028_second","1",1,"2","A_second"
44,118,118.01,"3","1","4",0.597202,1,0.5,"3","ldrc_1_028_second","1",1,"2","A_second"
45,120,120.02,"1","1","4",0.866511,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
46,124,124.02,"1","1","4",0.658943,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
47,126,126.02,"0","0","1",0.686206,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
48,128,128,"0","0","1",0.723059,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
49,130,130,"2","0","1",0.630377,1,0.45,"3","ldrc_1_028_second","1",1,"2","A_second"
50,132,132,"3","1","0",0,1,0.4,"4","ldrc_1_028_second","1",1,"2","A_second"
51,134,134,"3","1","0",0,1,0.45,"4","ldrc_1_028_second","1",1,"2","A_second"
52,136,136.01,"0","0","1",0.825129,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
53,139,139.01,"1","1","4",0.808656,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
54,142,142.01,"0","0","1",0.749706,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
55,144,144.01,"1","1","4",0.386902,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
56,146,146.01,"1","1","1",0.754148,0,0,"0","ldrc_1_028_second","1",1,"2","A_second"
57,148,148.01,"0","0","1",0.843308,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
58,150,150.01,"1","1","4",0.354591,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
59,152,152.01,"0","0","1",0.616847,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
60,154,154.01,"0","0","1",0.61699,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
61,158,158.01,"3","1","4",0.616587,1,0.5,"3","ldrc_1_028_second","1",1,"2","A_second"
62,161,161.02,"2","0","0",0,1,0.45,"4","ldrc_1_028_second","1",1,"2","A_second"
63,163,163.02,"2","0","0",0,1,0.5,"4","ldrc_1_028_second","1",1,"2","A_second"
64,171,171.02,"0","0","1",0.589502,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
65,176,176.01,"1","1","4",0.76035,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
66,179,179.01,"0","0","1",0.744332,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
67,184,184.01,"0","0","1",0.866277,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
68,186,186.01,"0","0","1",0.768516,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
69,190,190.01,"0","0","1",0.39874,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
70,192,192.01,"1","1","4",0.613245,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
71,194,194.01,"1","1","4",0.539507,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
72,196,196.01,"1","1","4",0.411662,0,0,"1","ldrc_1_028_second","1",1,"2","A_second"
